id,ts_iso8601,source_file,gap_prev_global_sec,gap_prev_within_file_sec,session_id_within_file,session_key,gap_prev_within_session_sec,session_start_ts_iso8601,session_end_ts_iso8601,session_row_count,session_duration_sec,session_median_gap_sec,session_p90_gap_sec,cadence_family,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
19102227,2025-11-27T13:08:39.100000+0200,flic_button_data_export_20251127.csv,1.86,1.86,5,flic_button_data_export_20251127.csv::5,1.86,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.488848,22.177447,0101000020E6100000F8C5A52A6D2D3640855B3E92923E4E40,,,,,,,,,,,
19102228,2025-11-27T13:08:41.829000+0200,flic_button_data_export_20251127.csv,2.729,2.729,5,flic_button_data_export_20251127.csv::5,2.729,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.48895,22.17779,0101000020E61000004C8E3BA5832D36408AB0E1E9953E4E40,,,,,,,,,,,
19102229,2025-11-27T13:08:43.728000+0200,flic_button_data_export_20251127.csv,1.899,1.899,5,flic_button_data_export_20251127.csv::5,1.899,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.48909,22.178256,0101000020E6100000D7506A2FA22D36407B6649809A3E4E40,,,,,,,,,,,
19102230,2025-11-27T13:08:45.596000+0200,flic_button_data_export_20251127.csv,1.868,1.868,5,flic_button_data_export_20251127.csv::5,1.868,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.489305,22.179008,0101000020E6100000EDB8E177D32D36407862D68BA13E4E40,,,,,,,,,,,
19102231,2025-11-27T13:08:47.457000+0200,flic_button_data_export_20251127.csv,1.861,1.861,5,flic_button_data_export_20251127.csv::5,1.861,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.489414,22.179413,0101000020E61000002D7AA702EE2D36402E1A321EA53E4E40,,,,,,,,,,,
19102232,2025-11-27T13:08:49.336000+0200,flic_button_data_export_20251127.csv,1.879,1.879,5,flic_button_data_export_20251127.csv::5,1.879,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.489551,22.179996,0101000020E61000002B69C537142E3640AF5C6F9BA93E4E40,,,,,,,,,,,
19102233,2025-11-27T13:08:51.726000+0200,flic_button_data_export_20251127.csv,2.39,2.39,5,flic_button_data_export_20251127.csv::5,2.39,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.489638,22.18047,0101000020E6100000BCE82B48332E36407E703E75AC3E4E40,,,,,,,,,,,
19102235,2025-11-27T13:08:53.584000+0200,flic_button_data_export_20251127.csv,1.858,1.858,5,flic_button_data_export_20251127.csv::5,1.858,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.489774,22.18148,0101000020E6100000CAE02879752E36402E3718EAB03E4E40,,,,,,,,,,,
19102236,2025-11-27T13:08:55.444000+0200,flic_button_data_export_20251127.csv,1.86,1.86,5,flic_button_data_export_20251127.csv::5,1.86,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.489834,22.182009,0101000020E6100000E2934E24982E3640043C69E1B23E4E40,,,,,,,,,,,
19102238,2025-11-27T13:08:57.300000+0200,flic_button_data_export_20251127.csv,1.856,1.856,5,flic_button_data_export_20251127.csv::5,1.856,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.489919,22.182731,0101000020E610000023F77475C72E3640325871AAB53E4E40,,,,,,,,,,,
19102239,2025-11-27T13:08:59.848000+0200,flic_button_data_export_20251127.csv,2.548,2.548,5,flic_button_data_export_20251127.csv::5,2.548,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.489984,22.183283,0101000020E6100000ABE97AA2EB2E364019C8B3CBB73E4E40,,,,,,,,,,,
19102240,2025-11-27T13:09:02.282000+0200,flic_button_data_export_20251127.csv,2.434,2.434,5,flic_button_data_export_20251127.csv::5,2.434,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.490088,22.184211,0101000020E61000003F90BC73282F3640BE141E34BB3E4E40,,,,,,,,,,,
19102241,2025-11-27T13:09:04.156000+0200,flic_button_data_export_20251127.csv,1.874,1.874,5,flic_button_data_export_20251127.csv::5,1.874,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.490206,22.185338,0101000020E6100000C0B4A84F722F3640C826F911BF3E4E40,,,,,,,,,,,
19102242,2025-11-27T13:09:06.024000+0200,flic_button_data_export_20251127.csv,1.868,1.868,5,flic_button_data_export_20251127.csv::5,1.868,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.490259,22.1859,0101000020E61000008F537424972F3640EBC891CEC03E4E40,,,,,,,,,,,
19102243,2025-11-27T13:09:08.739000+0200,flic_button_data_export_20251127.csv,2.715,2.715,5,flic_button_data_export_20251127.csv::5,2.715,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-67,,60.490363,22.187031,0101000020E610000093567C43E12F36409015FC36C43E4E40,,,,,,,,,,,
19102244,2025-11-27T13:09:10.616000+0200,flic_button_data_export_20251127.csv,1.877,1.877,5,flic_button_data_export_20251127.csv::5,1.877,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.490413,22.187601,0101000020E610000068B27F9E0630364041446ADAC53E4E40,,,,,,,,,,,
19102245,2025-11-27T13:09:13.306000+0200,flic_button_data_export_20251127.csv,2.69,2.69,5,flic_button_data_export_20251127.csv::5,2.69,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-76,,60.490528,22.188742,0101000020E6100000B3614D6551303640DAE21A9FC93E4E40,,,,,,,,,,,
19102246,2025-11-27T13:09:15.166000+0200,flic_button_data_export_20251127.csv,1.86,1.86,5,flic_button_data_export_20251127.csv::5,1.86,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.490611,22.189499,0101000020E6100000ED9FA7018330364068075C57CC3E4E40,,,,,,,,,,,
19102247,2025-11-27T13:09:17.033000+0200,flic_button_data_export_20251127.csv,1.867,1.867,5,flic_button_data_export_20251127.csv::5,1.867,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.490676,22.190065,0101000020E61000003F1D8F19A83036404F779E78CE3E4E40,,,,,,,,,,,
19102248,2025-11-27T13:09:18.899000+0200,flic_button_data_export_20251127.csv,1.866,1.866,5,flic_button_data_export_20251127.csv::5,1.866,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.490768,22.190816,0101000020E6100000B58D3F51D930364030F65E7CD13E4E40,,,,,,,,,,,
19102249,2025-11-27T13:09:20.815000+0200,flic_button_data_export_20251127.csv,1.916,1.916,5,flic_button_data_export_20251127.csv::5,1.916,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-79,,60.490867,22.191558,0101000020E61000008449F1F109313640C3D7D7BAD43E4E40,,,,,,,,,,,
19102250,2025-11-27T13:09:23.712000+0200,flic_button_data_export_20251127.csv,2.897,2.897,5,flic_button_data_export_20251127.csv::5,2.897,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.490967,22.192291,0101000020E6100000AD50A4FB393136402635B401D83E4E40,,,,,,,,,,,
19102251,2025-11-27T13:09:25.603000+0200,flic_button_data_export_20251127.csv,1.891,1.891,5,flic_button_data_export_20251127.csv::5,1.891,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-75,,60.491123,22.193377,0101000020E610000071CCB227813136401EA8531EDD3E4E40,,,,,,,,,,,
19102252,2025-11-27T13:09:27.459000+0200,flic_button_data_export_20251127.csv,1.856,1.856,5,flic_button_data_export_20251127.csv::5,1.856,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.491203,22.193914,0101000020E61000008E3C1059A43136403A596ABDDF3E4E40,,,,,,,,,,,
19102253,2025-11-27T13:09:29.316000+0200,flic_button_data_export_20251127.csv,1.857,1.857,5,flic_button_data_export_20251127.csv::5,1.857,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.491305,22.194631,0101000020E6100000ACC95356D33136403EAE0D15E33E4E40,,,,,,,,,,,
19102254,2025-11-27T13:09:31.857000+0200,flic_button_data_export_20251127.csv,2.541,2.541,5,flic_button_data_export_20251127.csv::5,2.541,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.491376,22.195171,0101000020E6100000AB2006BAF63136400805A568E53E4E40,,,,,,,,,,,
19102255,2025-11-27T13:09:33.744000+0200,flic_button_data_export_20251127.csv,1.887,1.887,5,flic_button_data_export_20251127.csv::5,1.887,2025-11-27T13:08:04.744000+0200,2025-11-27T13:09:33.744000+0200,43,89.0,1.8755000000000002,2.7125,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.491506,22.196263,0101000020E6100000336ABE4A3E323640D6E429ABE93E4E40,,,,,,,,,,,
19103595,2025-11-27T14:04:46.649000+0200,flic_button_data_export_20251127.csv,3312.905,3312.905,6,flic_button_data_export_20251127.csv::6,,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-73,,60.434343,22.977084,0101000020E6100000E371512D22FA36408E1F2A8D98374E40,,,,,,,,,,,
19103596,2025-11-27T14:04:48.409000+0200,flic_button_data_export_20251127.csv,1.76,1.76,6,flic_button_data_export_20251127.csv::6,1.76,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.434288,22.977851,0101000020E6100000645C717154FA3640CB85CABF96374E40,,,,,,,,,,,
19103597,2025-11-27T14:04:50.601000+0200,flic_button_data_export_20251127.csv,2.192,2.192,6,flic_button_data_export_20251127.csv::6,2.192,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.434228,22.978619,0101000020E6100000853E58C686FA3640F58079C894374E40,,,,,,,,,,,
19103598,2025-11-27T14:04:52.817000+0200,flic_button_data_export_20251127.csv,2.216,2.216,6,flic_button_data_export_20251127.csv::6,2.216,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.434147,22.979577,0101000020E6100000EEE9EA8EC5FA36400954FF2092374E40,,,,,,,,,,,
19103599,2025-11-27T14:04:54.914000+0200,flic_button_data_export_20251127.csv,2.097,2.097,6,flic_button_data_export_20251127.csv::6,2.097,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.434076,22.980345,0101000020E610000010CCD1E3F7FA36403FFD67CD8F374E40,,,,,,,,,,,
19103600,2025-11-27T14:04:56.703000+0200,flic_button_data_export_20251127.csv,1.789,1.789,6,flic_button_data_export_20251127.csv::6,1.789,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-71,,60.434018,22.980921,0101000020E6100000A9F57EA31DFB36400BF0DDE68D374E40,,,,,,,,,,,
19103601,2025-11-27T14:04:58.804000+0200,flic_button_data_export_20251127.csv,2.101,2.101,6,flic_button_data_export_20251127.csv::6,2.101,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.433917,22.981875,0101000020E61000008FC2F5285CFB3640D7169E978A374E40,,,,,,,,,,,
19103602,2025-11-27T14:05:00.624000+0200,flic_button_data_export_20251127.csv,1.82,1.82,6,flic_button_data_export_20251127.csv::6,1.82,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.433851,22.982446,0101000020E61000000516C09481FB36401F2BF86D88374E40,,,,,,,,,,,
19103603,2025-11-27T14:05:02.832000+0200,flic_button_data_export_20251127.csv,2.208,2.208,6,flic_button_data_export_20251127.csv::6,2.208,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.433737,22.983395,0101000020E6100000C80C54C6BFFB36405708ABB184374E40,,,,,,,,,,,
19103604,2025-11-27T14:05:04.998000+0200,flic_button_data_export_20251127.csv,2.166,2.166,6,flic_button_data_export_20251127.csv::6,2.166,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.433639,22.98415,0101000020E6100000C05B2041F1FB364094A2957B81374E40,,,,,,,,,,,
19103605,2025-11-27T14:05:06.780000+0200,flic_button_data_export_20251127.csv,1.782,1.782,6,flic_button_data_export_20251127.csv::6,1.782,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.433535,22.9849,0101000020E610000095D4096822FC3640EF552B137E374E40,,,,,,,,,,,
19103606,2025-11-27T14:05:08.744000+0200,flic_button_data_export_20251127.csv,1.964,1.964,6,flic_button_data_export_20251127.csv::6,1.964,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.433453,22.985462,0101000020E61000006473D53C47FC364032AD4D637B374E40,,,,,,,,,,,
19103607,2025-11-27T14:05:10.772000+0200,flic_button_data_export_20251127.csv,2.028,2.028,6,flic_button_data_export_20251127.csv::6,2.028,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.433308,22.986395,0101000020E61000001CF0F96184FC36402E8CF4A276374E40,,,,,,,,,,,
19103608,2025-11-27T14:05:12.579000+0200,flic_button_data_export_20251127.csv,1.807,1.807,6,flic_button_data_export_20251127.csv::6,1.807,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.433218,22.986954,0101000020E610000009A87004A9FC3640EE04FBAF73374E40,,,,,,,,,,,
19103609,2025-11-27T14:05:15.501000+0200,flic_button_data_export_20251127.csv,2.922,2.922,6,flic_button_data_export_20251127.csv::6,2.922,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-72,,60.43303,22.988072,0101000020E6100000E3175E49F2FC3640EC17EC866D374E40,,,,,,,,,,,
19103610,2025-11-27T14:05:17.426000+0200,flic_button_data_export_20251127.csv,1.925,1.925,6,flic_button_data_export_20251127.csv::6,1.925,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.432898,22.988819,0101000020E6100000D6A9F23D23FD36407D40A03369374E40,,,,,,,,,,,
19103611,2025-11-27T14:05:19.207000+0200,flic_button_data_export_20251127.csv,1.781,1.781,6,flic_button_data_export_20251127.csv::6,1.781,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.432794,22.989376,0101000020E61000008272DBBE47FD3640D8F335CB65374E40,,,,,,,,,,,
19103612,2025-11-27T14:05:21.125000+0200,flic_button_data_export_20251127.csv,1.918,1.918,6,flic_button_data_export_20251127.csv::6,1.918,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.43265,22.990112,0101000020E61000008D60E3FA77FD3640A54E401361374E40,,,,,,,,,,,
19103613,2025-11-27T14:05:22.781000+0200,flic_button_data_export_20251127.csv,1.656,1.656,6,flic_button_data_export_20251127.csv::6,1.656,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.432503,22.990847,0101000020E6100000F7562426A8FD3640003620425C374E40,,,,,,,,,,,
19103614,2025-11-27T14:05:24.647000+0200,flic_button_data_export_20251127.csv,1.866,1.866,6,flic_button_data_export_20251127.csv::6,1.866,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-65,20106.0,60.432392,22.991399,0101000020E610000080492A53CCFD3640A986FD9E58374E40,,,,,,,,,,,
19103615,2025-11-27T14:05:26.858000+0200,flic_button_data_export_20251127.csv,2.211,2.211,6,flic_button_data_export_20251127.csv::6,2.211,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.432207,22.992321,0101000020E61000004F22C2BF08FE3640170D198F52374E40,,,,,,,,,,,
19103616,2025-11-27T14:05:28.640000+0200,flic_button_data_export_20251127.csv,1.782,1.782,6,flic_button_data_export_20251127.csv::6,1.782,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.432093,22.992876,0101000020E6100000B9FB1C1F2DFE36404FEACBD24E374E40,,,,,,,,,,,
19103617,2025-11-27T14:05:30.474000+0200,flic_button_data_export_20251127.csv,1.834,1.834,6,flic_button_data_export_20251127.csv::6,1.834,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-67,,60.431941,22.99362,0101000020E6100000CAA65CE15DFE36409966BAD749374E40,,,,,,,,,,,
19103618,2025-11-27T14:05:34.446000+0200,flic_button_data_export_20251127.csv,3.972,3.972,6,flic_button_data_export_20251127.csv::6,3.972,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.43165,22.995135,0101000020E6100000DF1AD82AC1FE3640C1A8A44E40374E40,,,,,,,,,,,
19103619,2025-11-27T14:05:36.448000+0200,flic_button_data_export_20251127.csv,2.002,2.002,6,flic_button_data_export_20251127.csv::6,2.002,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.43151,22.995903,0101000020E610000000FDBE7FF3FE3640D0F23CB83B374E40,,,,,,,,,,,
19103620,2025-11-27T14:05:38.650000+0200,flic_button_data_export_20251127.csv,2.202,2.202,6,flic_button_data_export_20251127.csv::6,2.202,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.431374,22.996678,0101000020E610000087A4164A26FF36401F2C634337374E40,,,,,,,,,,,
19103621,2025-11-27T14:05:40.539000+0200,flic_button_data_export_20251127.csv,1.889,1.889,6,flic_button_data_export_20251127.csv::6,1.889,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.43124,22.997456,0101000020E6100000F032C34659FF3640105D50DF32374E40,,,,,,,,,,,
19103622,2025-11-27T14:05:42.743000+0200,flic_button_data_export_20251127.csv,2.204,2.204,6,flic_button_data_export_20251127.csv::6,2.204,2025-11-27T14:04:46.649000+0200,2025-11-27T14:05:42.743000+0200,28,56.094,1.964,2.213,slow ~1.88s,,Aplicom A11 001,,80E4DA7EC61B,-67,,60.431113,22.998232,0101000020E610000018D2E1218CFF3640B3F0F5B52E374E40,,,,,,,,,,,
19104699,2025-11-27T14:57:57.146000+0200,flic_button_data_export_20251127.csv,3134.403,3134.403,7,flic_button_data_export_20251127.csv::7,,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.246788,23.510027,0101000020E6100000B613252191823740CB85CABF961F4E40,,,,,,,,,,,
19104700,2025-11-27T14:57:58.692000+0200,flic_button_data_export_20251127.csv,1.546,1.546,7,flic_button_data_export_20251127.csv::7,1.546,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.246806,23.510776,0101000020E6100000EA944737C2823740713AC956971F4E40,,,,,,,,,,,
19104701,2025-11-27T14:58:00.216000+0200,flic_button_data_export_20251127.csv,1.524,1.524,7,flic_button_data_export_20251127.csv::7,1.524,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-75,,60.24681,23.51115,0101000020E6100000B459F5B9DA823740B3295778971F4E40,,,,,,,,,,,
19104702,2025-11-27T14:58:01.742000+0200,flic_button_data_export_20251127.csv,1.526,1.526,7,flic_button_data_export_20251127.csv::7,1.526,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-76,,60.246818,23.5119,0101000020E610000089D2DEE00B833740350873BB971F4E40,,,,,,,,,,,
19104703,2025-11-27T14:58:04.540000+0200,flic_button_data_export_20251127.csv,2.798,2.798,7,flic_button_data_export_20251127.csv::7,2.798,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-74,20106.0,60.246816,23.512849,0101000020E61000004BC972124A8337409510ACAA971F4E40,,,,,,,,,,,
19104704,2025-11-27T14:58:06.950000+0200,flic_button_data_export_20251127.csv,2.41,2.41,7,flic_button_data_export_20251127.csv::7,2.41,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.246799,23.513799,0101000020E6100000AEB7CD5488833740BFD7101C971F4E40,,,,,,,,,,,
19104705,2025-11-27T14:58:08.495000+0200,flic_button_data_export_20251127.csv,1.545,1.545,7,flic_button_data_export_20251127.csv::7,1.545,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-75,,60.246778,23.514371,0101000020E6100000C5025FD1AD833740A7AFE76B961F4E40,,,,,,,,,,,
19104706,2025-11-27T14:58:10.031000+0200,flic_button_data_export_20251127.csv,1.536,1.536,7,flic_button_data_export_20251127.csv::7,1.536,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.246754,23.514947,0101000020E61000005E2C0C91D38337401F1494A2951F4E40,,,,,,,,,,,
19104707,2025-11-27T14:58:11.550000+0200,flic_button_data_export_20251127.csv,1.519,1.519,7,flic_button_data_export_20251127.csv::7,1.519,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.246726,23.515522,0101000020E6100000575EF23FF98337405589B2B7941F4E40,,,,,,,,,,,
19104708,2025-11-27T14:58:13.917000+0200,flic_button_data_export_20251127.csv,2.367,2.367,7,flic_button_data_export_20251127.csv::7,2.367,2025-11-27T14:57:57.146000+0200,2025-11-27T15:00:45.940000+0200,97,168.794,1.531,2.376,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-90,20106.0,60.246692,23.516093,0101000020E6100000CDB1BCAB1E843740A9177C9A931F4E40,,,,,,,,,,,
